ID X PCODE,Label
5SY37MD X K6QO,1
5SY37MD X QBOL,0
5SY37MD X JWFN,0
5SY37MD X JZ9D,0
5SY37MD X J9JW,0
5SY37MD X GHYX,0
5SY37MD X ECY3,0
0E9MU0I X P5DA,0
0E9MU0I X RIBP,0
0E9MU0I X 8NN1,0
0E9MU0I X 7POT,0
0E9MU0I X 66FJ,0
0E9MU0I X GYSR,0
0E9MU0I X SOP4,0
0E9MU0I X RVSZ,0
0E9MU0I X PYUQ,0
0E9MU0I X LJR9,0
0E9MU0I X N2MW,1
0E9MU0I X AHXO,0
0E9MU0I X BSTQ,0
0E9MU0I X FM3X,0
0E9MU0I X K6QO,0
0E9MU0I X QBOL,0
0E9MU0I X JWFN,0
0E9MU0I X JZ9D,0
0E9MU0I X J9JW,0
0E9MU0I X GHYX,0
0E9MU0I X ECY3,0
LFKSRKM X P5DA,0
LFKSRKM X RIBP,1
LFKSRKM X 8NN1,0
LFKSRKM X 7POT,0
LFKSRKM X 66FJ,0
LFKSRKM X GYSR,0
LFKSRKM X SOP4,0
LFKSRKM X RVSZ,1
LFKSRKM X PYUQ,1
LFKSRKM X LJR9,1
LFKSRKM X N2MW,0
LFKSRKM X AHXO,0
LFKSRKM X BSTQ,0
LFKSRKM X FM3X,0
LFKSRKM X K6QO,0
LFKSRKM X QBOL,1
LFKSRKM X JWFN,0
LFKSRKM X JZ9D,0
LFKSRKM X J9JW,0
LFKSRKM X GHYX,0
LFKSRKM X ECY3,0
UIZD6RT X P5DA,0
UIZD6RT X RIBP,0
UIZD6RT X 8NN1,0
UIZD6RT X 7POT,0
UIZD6RT X 66FJ,0
UIZD6RT X GYSR,0
UIZD6RT X SOP4,0
UIZD6RT X RVSZ,1
UIZD6RT X PYUQ,0
UIZD6RT X LJR9,0
UIZD6RT X N2MW,0
UIZD6RT X AHXO,0
UIZD6RT X BSTQ,0
UIZD6RT X FM3X,0
UIZD6RT X K6QO,0
UIZD6RT X QBOL,0
UIZD6RT X JWFN,0
UIZD6RT X JZ9D,0
UIZD6RT X J9JW,0
UIZD6RT X GHYX,0
UIZD6RT X ECY3,0
E1IZ0BH X P5DA,0
E1IZ0BH X RIBP,0
E1IZ0BH X 8NN1,0
E1IZ0BH X 7POT,0
E1IZ0BH X 66FJ,0
E1IZ0BH X GYSR,0
E1IZ0BH X SOP4,0
E1IZ0BH X RVSZ,1
E1IZ0BH X PYUQ,0
E1IZ0BH X LJR9,0
E1IZ0BH X N2MW,0
E1IZ0BH X AHXO,0
E1IZ0BH X BSTQ,0
E1IZ0BH X FM3X,0
E1IZ0BH X K6QO,0
E1IZ0BH X QBOL,0
E1IZ0BH X JWFN,0
E1IZ0BH X JZ9D,0
E1IZ0BH X J9JW,0
E1IZ0BH X GHYX,0
E1IZ0BH X ECY3,0
B1BZWGJ X P5DA,0
B1BZWGJ X RIBP,0
B1BZWGJ X 8NN1,0
B1BZWGJ X 7POT,0
B1BZWGJ X 66FJ,0
B1BZWGJ X GYSR,0
B1BZWGJ X SOP4,0
B1BZWGJ X RVSZ,1
B1BZWGJ X PYUQ,0
B1BZWGJ X LJR9,0
B1BZWGJ X N2MW,0
B1BZWGJ X AHXO,0
B1BZWGJ X BSTQ,0
B1BZWGJ X FM3X,0
B1BZWGJ X K6QO,0
B1BZWGJ X QBOL,0
B1BZWGJ X JWFN,0
B1BZWGJ X JZ9D,0
B1BZWGJ X J9JW,0
B1BZWGJ X GHYX,0
B1BZWGJ X ECY3,0
II4JRM5 X P5DA,0
II4JRM5 X RIBP,0
II4JRM5 X 8NN1,0
II4JRM5 X 7POT,0
II4JRM5 X 66FJ,0
II4JRM5 X GYSR,0
II4JRM5 X SOP4,0
II4JRM5 X RVSZ,0
II4JRM5 X PYUQ,0
II4JRM5 X LJR9,0
II4JRM5 X N2MW,0
II4JRM5 X AHXO,0
II4JRM5 X BSTQ,0
II4JRM5 X FM3X,0
II4JRM5 X K6QO,1
II4JRM5 X QBOL,0
II4JRM5 X JWFN,0
II4JRM5 X JZ9D,0
II4JRM5 X J9JW,0
II4JRM5 X GHYX,0
II4JRM5 X ECY3,0
PU1R48R X P5DA,0
PU1R48R X RIBP,0
PU1R48R X 8NN1,0
PU1R48R X 7POT,0
PU1R48R X 66FJ,1
PU1R48R X GYSR,0
PU1R48R X SOP4,0
PU1R48R X RVSZ,1
PU1R48R X PYUQ,0
PU1R48R X LJR9,0
PU1R48R X N2MW,0
PU1R48R X AHXO,0
PU1R48R X BSTQ,0
PU1R48R X FM3X,0
PU1R48R X K6QO,0
PU1R48R X QBOL,0
PU1R48R X JWFN,0
PU1R48R X JZ9D,0
PU1R48R X J9JW,0
PU1R48R X GHYX,0
PU1R48R X ECY3,0
474TUVU X P5DA,0
474TUVU X RIBP,0
474TUVU X 8NN1,0
474TUVU X 7POT,0
474TUVU X 66FJ,0
474TUVU X GYSR,0
474TUVU X SOP4,0
474TUVU X RVSZ,1
474TUVU X PYUQ,0
474TUVU X LJR9,0
474TUVU X N2MW,0
474TUVU X AHXO,0
474TUVU X BSTQ,0
474TUVU X FM3X,0
474TUVU X K6QO,0
474TUVU X QBOL,1
474TUVU X JWFN,0
474TUVU X JZ9D,0
474TUVU X J9JW,0
474TUVU X GHYX,0
474TUVU X ECY3,0
U5P3BNW X P5DA,0
U5P3BNW X RIBP,0
U5P3BNW X 8NN1,0
U5P3BNW X 7POT,0
U5P3BNW X 66FJ,0
U5P3BNW X GYSR,0
U5P3BNW X SOP4,0
U5P3BNW X RVSZ,1
U5P3BNW X PYUQ,0
U5P3BNW X LJR9,0
U5P3BNW X N2MW,0
U5P3BNW X AHXO,0
U5P3BNW X BSTQ,0
U5P3BNW X FM3X,0
U5P3BNW X K6QO,0
U5P3BNW X QBOL,0
U5P3BNW X JWFN,0
U5P3BNW X JZ9D,0
U5P3BNW X J9JW,0
U5P3BNW X GHYX,0
U5P3BNW X ECY3,0
0LQ85TG X P5DA,0
0LQ85TG X RIBP,0
0LQ85TG X 8NN1,0
0LQ85TG X 7POT,0
0LQ85TG X 66FJ,0
0LQ85TG X GYSR,0
0LQ85TG X SOP4,0
0LQ85TG X RVSZ,0
0LQ85TG X PYUQ,0
0LQ85TG X LJR9,0
0LQ85TG X N2MW,0
0LQ85TG X AHXO,0
0LQ85TG X BSTQ,0
0LQ85TG X FM3X,0
0LQ85TG X K6QO,1
0LQ85TG X QBOL,0
0LQ85TG X JWFN,0
0LQ85TG X JZ9D,0
0LQ85TG X J9JW,0
0LQ85TG X GHYX,0
0LQ85TG X ECY3,0
A3I6Y4Y X P5DA,0
A3I6Y4Y X RIBP,0
A3I6Y4Y X 8NN1,0
A3I6Y4Y X 7POT,0
A3I6Y4Y X 66FJ,0
A3I6Y4Y X GYSR,0
A3I6Y4Y X SOP4,0
A3I6Y4Y X RVSZ,1
A3I6Y4Y X PYUQ,0
A3I6Y4Y X LJR9,0
A3I6Y4Y X N2MW,0
A3I6Y4Y X AHXO,0
A3I6Y4Y X BSTQ,0
A3I6Y4Y X FM3X,0
A3I6Y4Y X K6QO,0
A3I6Y4Y X QBOL,0
A3I6Y4Y X JWFN,0
A3I6Y4Y X JZ9D,0
A3I6Y4Y X J9JW,0
A3I6Y4Y X GHYX,0
A3I6Y4Y X ECY3,0
USHZ41H X P5DA,0
USHZ41H X RIBP,0
USHZ41H X 8NN1,0
USHZ41H X 7POT,0
USHZ41H X 66FJ,0
USHZ41H X GYSR,0
USHZ41H X SOP4,0
USHZ41H X RVSZ,1
USHZ41H X PYUQ,0
USHZ41H X LJR9,0
USHZ41H X N2MW,0
USHZ41H X AHXO,0
USHZ41H X BSTQ,0
USHZ41H X FM3X,0
USHZ41H X K6QO,1
USHZ41H X QBOL,1
USHZ41H X JWFN,0
USHZ41H X JZ9D,0
USHZ41H X J9JW,0
USHZ41H X GHYX,0
USHZ41H X ECY3,0
W2MK2TQ X P5DA,0
W2MK2TQ X RIBP,0
W2MK2TQ X 8NN1,0
W2MK2TQ X 7POT,0
W2MK2TQ X 66FJ,0
W2MK2TQ X GYSR,0
W2MK2TQ X SOP4,0
W2MK2TQ X RVSZ,1
W2MK2TQ X PYUQ,0
W2MK2TQ X LJR9,0
W2MK2TQ X N2MW,0
W2MK2TQ X AHXO,0
W2MK2TQ X BSTQ,0
W2MK2TQ X FM3X,0
W2MK2TQ X K6QO,0
W2MK2TQ X QBOL,0
W2MK2TQ X JWFN,0
W2MK2TQ X JZ9D,0
W2MK2TQ X J9JW,0
W2MK2TQ X GHYX,0
W2MK2TQ X ECY3,0
YYYROD3 X P5DA,0
YYYROD3 X RIBP,0
YYYROD3 X 8NN1,0
YYYROD3 X 7POT,0
YYYROD3 X 66FJ,0
YYYROD3 X GYSR,0
YYYROD3 X SOP4,0
YYYROD3 X RVSZ,1
YYYROD3 X PYUQ,0
YYYROD3 X LJR9,0
YYYROD3 X N2MW,0
YYYROD3 X AHXO,0
YYYROD3 X BSTQ,0
YYYROD3 X FM3X,0
YYYROD3 X K6QO,0
YYYROD3 X QBOL,0
YYYROD3 X JWFN,0
YYYROD3 X JZ9D,0
YYYROD3 X J9JW,0
YYYROD3 X GHYX,0
YYYROD3 X ECY3,0
B3BXU0A X P5DA,0
B3BXU0A X RIBP,0
B3BXU0A X 8NN1,0
B3BXU0A X 7POT,0
B3BXU0A X 66FJ,0
B3BXU0A X GYSR,0
B3BXU0A X SOP4,0
B3BXU0A X RVSZ,0
B3BXU0A X PYUQ,0
B3BXU0A X LJR9,0
B3BXU0A X N2MW,0
B3BXU0A X AHXO,0
B3BXU0A X BSTQ,0
B3BXU0A X FM3X,0
B3BXU0A X K6QO,1
B3BXU0A X QBOL,0
B3BXU0A X JWFN,0
B3BXU0A X JZ9D,0
B3BXU0A X J9JW,0
B3BXU0A X GHYX,0
B3BXU0A X ECY3,0
VXASDOT X P5DA,0
VXASDOT X RIBP,0
VXASDOT X 8NN1,0
VXASDOT X 7POT,0
VXASDOT X 66FJ,0
VXASDOT X GYSR,0
VXASDOT X SOP4,0
VXASDOT X RVSZ,1
VXASDOT X PYUQ,0
VXASDOT X LJR9,0
VXASDOT X N2MW,0
VXASDOT X AHXO,0
VXASDOT X BSTQ,0
VXASDOT X FM3X,0
VXASDOT X K6QO,0
VXASDOT X QBOL,0
VXASDOT X JWFN,0
VXASDOT X JZ9D,0
VXASDOT X J9JW,0
VXASDOT X GHYX,0
VXASDOT X ECY3,0
T7IKPYS X P5DA,0
T7IKPYS X RIBP,1
T7IKPYS X 8NN1,0
T7IKPYS X 7POT,0
T7IKPYS X 66FJ,0
T7IKPYS X GYSR,0
T7IKPYS X SOP4,0
T7IKPYS X RVSZ,0
T7IKPYS X PYUQ,0
T7IKPYS X LJR9,0
T7IKPYS X N2MW,0
T7IKPYS X AHXO,0
T7IKPYS X BSTQ,0
T7IKPYS X FM3X,0
T7IKPYS X K6QO,0
T7IKPYS X QBOL,0
T7IKPYS X JWFN,0
T7IKPYS X JZ9D,0
T7IKPYS X J9JW,0
T7IKPYS X GHYX,0
T7IKPYS X ECY3,0
PV8JUDD X P5DA,0
PV8JUDD X RIBP,0
PV8JUDD X 8NN1,0
PV8JUDD X 7POT,0
PV8JUDD X 66FJ,0
PV8JUDD X GYSR,0
PV8JUDD X SOP4,0
PV8JUDD X RVSZ,0
PV8JUDD X PYUQ,0
PV8JUDD X LJR9,0
PV8JUDD X N2MW,0
PV8JUDD X AHXO,0
PV8JUDD X BSTQ,0
PV8JUDD X FM3X,0
PV8JUDD X K6QO,1
PV8JUDD X QBOL,0
PV8JUDD X JWFN,0
PV8JUDD X JZ9D,0
PV8JUDD X J9JW,0
PV8JUDD X GHYX,0
PV8JUDD X ECY3,0
017WQM0 X P5DA,0
017WQM0 X RIBP,0
017WQM0 X 8NN1,0
017WQM0 X 7POT,0
017WQM0 X 66FJ,0
017WQM0 X GYSR,0
017WQM0 X SOP4,0
017WQM0 X RVSZ,0
017WQM0 X PYUQ,0
017WQM0 X LJR9,0
017WQM0 X N2MW,0
017WQM0 X AHXO,0
017WQM0 X BSTQ,0
017WQM0 X FM3X,0
017WQM0 X K6QO,1
017WQM0 X QBOL,0
017WQM0 X JWFN,0
017WQM0 X JZ9D,0
017WQM0 X J9JW,0
017WQM0 X GHYX,0
017WQM0 X ECY3,0
MZ8JZB3 X P5DA,0
MZ8JZB3 X RIBP,0
MZ8JZB3 X 8NN1,0
MZ8JZB3 X 7POT,0
MZ8JZB3 X 66FJ,0
MZ8JZB3 X GYSR,0
MZ8JZB3 X SOP4,0
MZ8JZB3 X RVSZ,0
MZ8JZB3 X PYUQ,0
MZ8JZB3 X LJR9,0
MZ8JZB3 X N2MW,0
MZ8JZB3 X AHXO,0
MZ8JZB3 X BSTQ,0
MZ8JZB3 X FM3X,0
MZ8JZB3 X K6QO,1
MZ8JZB3 X QBOL,0
MZ8JZB3 X JWFN,0
MZ8JZB3 X JZ9D,0
MZ8JZB3 X J9JW,0
MZ8JZB3 X GHYX,0
MZ8JZB3 X ECY3,0
9T7XGFQ X P5DA,0
9T7XGFQ X RIBP,0
9T7XGFQ X 8NN1,0
9T7XGFQ X 7POT,0
9T7XGFQ X 66FJ,0
9T7XGFQ X GYSR,0
9T7XGFQ X SOP4,0
9T7XGFQ X RVSZ,0
9T7XGFQ X PYUQ,0
9T7XGFQ X LJR9,0
9T7XGFQ X N2MW,0
9T7XGFQ X AHXO,0
9T7XGFQ X BSTQ,0
9T7XGFQ X FM3X,0
9T7XGFQ X K6QO,1
9T7XGFQ X QBOL,1
9T7XGFQ X JWFN,0
9T7XGFQ X JZ9D,0
9T7XGFQ X J9JW,0
9T7XGFQ X GHYX,0
9T7XGFQ X ECY3,0
BQYCHLY X P5DA,0
BQYCHLY X RIBP,0
BQYCHLY X 8NN1,0
BQYCHLY X 7POT,0
BQYCHLY X 66FJ,0
BQYCHLY X GYSR,0
BQYCHLY X SOP4,0
BQYCHLY X RVSZ,0
BQYCHLY X PYUQ,0
BQYCHLY X LJR9,0
BQYCHLY X N2MW,0
BQYCHLY X AHXO,0
BQYCHLY X BSTQ,0
BQYCHLY X FM3X,0
BQYCHLY X K6QO,1
BQYCHLY X QBOL,0
BQYCHLY X JWFN,0
BQYCHLY X JZ9D,0
BQYCHLY X J9JW,0
BQYCHLY X GHYX,0
BQYCHLY X ECY3,0
XLDO7PQ X P5DA,0
XLDO7PQ X RIBP,0
XLDO7PQ X 8NN1,0
XLDO7PQ X 7POT,0
XLDO7PQ X 66FJ,0
XLDO7PQ X GYSR,0
XLDO7PQ X SOP4,0
XLDO7PQ X RVSZ,0
XLDO7PQ X PYUQ,0
XLDO7PQ X LJR9,0
XLDO7PQ X N2MW,0
XLDO7PQ X AHXO,0
XLDO7PQ X BSTQ,0
XLDO7PQ X FM3X,0
XLDO7PQ X K6QO,1
XLDO7PQ X QBOL,1
XLDO7PQ X JWFN,0
XLDO7PQ X JZ9D,0
XLDO7PQ X J9JW,0
XLDO7PQ X GHYX,0
XLDO7PQ X ECY3,0
OQ99B8O X P5DA,0
OQ99B8O X RIBP,0
OQ99B8O X 8NN1,0
OQ99B8O X 7POT,0
OQ99B8O X 66FJ,0
OQ99B8O X GYSR,0
OQ99B8O X SOP4,0
OQ99B8O X RVSZ,1
OQ99B8O X PYUQ,0
OQ99B8O X LJR9,0
OQ99B8O X N2MW,0
OQ99B8O X AHXO,0
OQ99B8O X BSTQ,0
OQ99B8O X FM3X,0
OQ99B8O X K6QO,0
OQ99B8O X QBOL,1
OQ99B8O X JWFN,0
OQ99B8O X JZ9D,0
OQ99B8O X J9JW,0
OQ99B8O X GHYX,0
OQ99B8O X ECY3,0
MQK387A X P5DA,0
MQK387A X RIBP,0
MQK387A X 8NN1,0
MQK387A X 7POT,0
MQK387A X 66FJ,0
MQK387A X GYSR,0
MQK387A X SOP4,0
MQK387A X RVSZ,0
MQK387A X PYUQ,0
MQK387A X LJR9,0
MQK387A X N2MW,0
MQK387A X AHXO,0
MQK387A X BSTQ,0
MQK387A X FM3X,0
MQK387A X K6QO,1
MQK387A X QBOL,0
MQK387A X JWFN,0
MQK387A X JZ9D,0
MQK387A X J9JW,0
MQK387A X GHYX,0
MQK387A X ECY3,0
B48QEYJ X P5DA,0
B48QEYJ X RIBP,0
B48QEYJ X 8NN1,0
B48QEYJ X 7POT,0
B48QEYJ X 66FJ,0
B48QEYJ X GYSR,0
B48QEYJ X SOP4,0
B48QEYJ X RVSZ,0
B48QEYJ X PYUQ,0
B48QEYJ X LJR9,0
B48QEYJ X N2MW,0
B48QEYJ X AHXO,0
B48QEYJ X BSTQ,0
B48QEYJ X FM3X,0
B48QEYJ X K6QO,1
B48QEYJ X QBOL,0
B48QEYJ X JWFN,0
B48QEYJ X JZ9D,0
B48QEYJ X J9JW,0
B48QEYJ X GHYX,0
B48QEYJ X ECY3,0
OZGFVXJ X P5DA,0
OZGFVXJ X RIBP,0
OZGFVXJ X 8NN1,0
OZGFVXJ X 7POT,0
OZGFVXJ X 66FJ,0
OZGFVXJ X GYSR,0
OZGFVXJ X SOP4,0
OZGFVXJ X RVSZ,0
OZGFVXJ X PYUQ,0
OZGFVXJ X LJR9,0
OZGFVXJ X N2MW,0
OZGFVXJ X AHXO,0
OZGFVXJ X BSTQ,0
OZGFVXJ X FM3X,0
OZGFVXJ X K6QO,1
OZGFVXJ X QBOL,0
OZGFVXJ X JWFN,0
OZGFVXJ X JZ9D,0
OZGFVXJ X J9JW,0
OZGFVXJ X GHYX,0
OZGFVXJ X ECY3,0
ERQZP3Z X P5DA,0
ERQZP3Z X RIBP,0
ERQZP3Z X 8NN1,0
ERQZP3Z X 7POT,0
ERQZP3Z X 66FJ,0
ERQZP3Z X GYSR,0
ERQZP3Z X SOP4,0
ERQZP3Z X RVSZ,1
ERQZP3Z X PYUQ,0
ERQZP3Z X LJR9,0
ERQZP3Z X N2MW,0
ERQZP3Z X AHXO,0
ERQZP3Z X BSTQ,0
ERQZP3Z X FM3X,0
ERQZP3Z X K6QO,0
ERQZP3Z X QBOL,0
ERQZP3Z X JWFN,0
ERQZP3Z X JZ9D,0
ERQZP3Z X J9JW,0
ERQZP3Z X GHYX,0
ERQZP3Z X ECY3,0
VWYC89Z X P5DA,0
VWYC89Z X RIBP,0
VWYC89Z X 8NN1,0
VWYC89Z X 7POT,0
VWYC89Z X 66FJ,0
VWYC89Z X GYSR,0
VWYC89Z X SOP4,0
VWYC89Z X RVSZ,1
VWYC89Z X PYUQ,0
VWYC89Z X LJR9,0
VWYC89Z X N2MW,0
VWYC89Z X AHXO,0
VWYC89Z X BSTQ,0
VWYC89Z X FM3X,0
VWYC89Z X K6QO,0
VWYC89Z X QBOL,0
VWYC89Z X JWFN,0
VWYC89Z X JZ9D,0
VWYC89Z X J9JW,0
VWYC89Z X GHYX,0
VWYC89Z X ECY3,0
5S5B8VV X P5DA,0
5S5B8VV X RIBP,0
5S5B8VV X 8NN1,0
5S5B8VV X 7POT,0
5S5B8VV X 66FJ,0
5S5B8VV X GYSR,0
5S5B8VV X SOP4,0
5S5B8VV X RVSZ,1
5S5B8VV X PYUQ,0
5S5B8VV X LJR9,0
5S5B8VV X N2MW,0
5S5B8VV X AHXO,0
5S5B8VV X BSTQ,0
5S5B8VV X FM3X,0
5S5B8VV X K6QO,0
5S5B8VV X QBOL,0
5S5B8VV X JWFN,0
5S5B8VV X JZ9D,0
5S5B8VV X J9JW,0
5S5B8VV X GHYX,0
5S5B8VV X ECY3,0
5U65NRH X P5DA,0
5U65NRH X RIBP,0
5U65NRH X 8NN1,0
5U65NRH X 7POT,0
5U65NRH X 66FJ,0
5U65NRH X GYSR,0
5U65NRH X SOP4,1
5U65NRH X RVSZ,0
5U65NRH X PYUQ,0
5U65NRH X LJR9,0
5U65NRH X N2MW,0
5U65NRH X AHXO,0
5U65NRH X BSTQ,0
5U65NRH X FM3X,0
5U65NRH X K6QO,0
5U65NRH X QBOL,0
5U65NRH X JWFN,0
5U65NRH X JZ9D,0
5U65NRH X J9JW,0
5U65NRH X GHYX,0
5U65NRH X ECY3,0
353KV22 X P5DA,0
353KV22 X RIBP,0
353KV22 X 8NN1,0
353KV22 X 7POT,0
353KV22 X 66FJ,0
353KV22 X GYSR,0
353KV22 X SOP4,0
353KV22 X RVSZ,1
353KV22 X PYUQ,0
353KV22 X LJR9,0
353KV22 X N2MW,0
353KV22 X AHXO,0
353KV22 X BSTQ,0
353KV22 X FM3X,0
353KV22 X K6QO,0
353KV22 X QBOL,0
353KV22 X JWFN,0
353KV22 X JZ9D,0
353KV22 X J9JW,0
353KV22 X GHYX,0
353KV22 X ECY3,0
0BHGC55 X P5DA,0
0BHGC55 X RIBP,1
0BHGC55 X 8NN1,0
0BHGC55 X 7POT,0
0BHGC55 X 66FJ,0
0BHGC55 X GYSR,0
0BHGC55 X SOP4,0
0BHGC55 X RVSZ,0
0BHGC55 X PYUQ,0
0BHGC55 X LJR9,0
0BHGC55 X N2MW,0
0BHGC55 X AHXO,0
0BHGC55 X BSTQ,0
0BHGC55 X FM3X,0
0BHGC55 X K6QO,0
0BHGC55 X QBOL,0
0BHGC55 X JWFN,0
0BHGC55 X JZ9D,0
0BHGC55 X J9JW,0
0BHGC55 X GHYX,0
0BHGC55 X ECY3,0
CQAMA81 X P5DA,0
CQAMA81 X RIBP,0
CQAMA81 X 8NN1,0
CQAMA81 X 7POT,0
CQAMA81 X 66FJ,0
CQAMA81 X GYSR,0
CQAMA81 X SOP4,0
CQAMA81 X RVSZ,1
CQAMA81 X PYUQ,0
CQAMA81 X LJR9,0
CQAMA81 X N2MW,0
CQAMA81 X AHXO,0
CQAMA81 X BSTQ,0
CQAMA81 X FM3X,0
CQAMA81 X K6QO,0
CQAMA81 X QBOL,0
CQAMA81 X JWFN,0
CQAMA81 X JZ9D,0
CQAMA81 X J9JW,0
CQAMA81 X GHYX,0
CQAMA81 X ECY3,0
VV9KXGB X P5DA,0
VV9KXGB X RIBP,0
VV9KXGB X 8NN1,0
VV9KXGB X 7POT,0
VV9KXGB X 66FJ,0
VV9KXGB X GYSR,0
VV9KXGB X SOP4,0
VV9KXGB X RVSZ,1
VV9KXGB X PYUQ,0
VV9KXGB X LJR9,0
VV9KXGB X N2MW,0
VV9KXGB X AHXO,0
VV9KXGB X BSTQ,0
VV9KXGB X FM3X,0
VV9KXGB X K6QO,0
VV9KXGB X QBOL,0
VV9KXGB X JWFN,0
VV9KXGB X JZ9D,0
VV9KXGB X J9JW,0
VV9KXGB X GHYX,0
VV9KXGB X ECY3,0
6C3TBXB X P5DA,0
6C3TBXB X RIBP,0
6C3TBXB X 8NN1,0
6C3TBXB X 7POT,0
6C3TBXB X 66FJ,0
6C3TBXB X GYSR,0
6C3TBXB X SOP4,0
6C3TBXB X RVSZ,1
6C3TBXB X PYUQ,0
6C3TBXB X LJR9,0
6C3TBXB X N2MW,0
6C3TBXB X AHXO,0
6C3TBXB X BSTQ,0
6C3TBXB X FM3X,0
6C3TBXB X K6QO,0
6C3TBXB X QBOL,0
6C3TBXB X JWFN,0
6C3TBXB X JZ9D,0
6C3TBXB X J9JW,0
6C3TBXB X GHYX,0
6C3TBXB X ECY3,0
RUVKHE2 X P5DA,0
RUVKHE2 X RIBP,0
RUVKHE2 X 8NN1,0
RUVKHE2 X 7POT,0
RUVKHE2 X 66FJ,0
RUVKHE2 X GYSR,0
RUVKHE2 X SOP4,0
RUVKHE2 X RVSZ,1
RUVKHE2 X PYUQ,0
RUVKHE2 X LJR9,0
RUVKHE2 X N2MW,0
RUVKHE2 X AHXO,0
RUVKHE2 X BSTQ,0
RUVKHE2 X FM3X,0
RUVKHE2 X K6QO,0
RUVKHE2 X QBOL,0
RUVKHE2 X JWFN,0
RUVKHE2 X JZ9D,0
RUVKHE2 X J9JW,0
RUVKHE2 X GHYX,0
RUVKHE2 X ECY3,0
47ZR423 X P5DA,0
47ZR423 X RIBP,0
47ZR423 X 8NN1,0
47ZR423 X 7POT,0
47ZR423 X 66FJ,0
47ZR423 X GYSR,0
47ZR423 X SOP4,0
47ZR423 X RVSZ,0
47ZR423 X PYUQ,0
47ZR423 X LJR9,0
47ZR423 X N2MW,0
47ZR423 X AHXO,0
47ZR423 X BSTQ,0
47ZR423 X FM3X,0
47ZR423 X K6QO,1
47ZR423 X QBOL,0
47ZR423 X JWFN,0
47ZR423 X JZ9D,0
47ZR423 X J9JW,0
47ZR423 X GHYX,0
47ZR423 X ECY3,0
H0RRBT3 X P5DA,0
H0RRBT3 X RIBP,0
H0RRBT3 X 8NN1,0
H0RRBT3 X 7POT,0
H0RRBT3 X 66FJ,0
H0RRBT3 X GYSR,0
H0RRBT3 X SOP4,0
H0RRBT3 X RVSZ,0
H0RRBT3 X PYUQ,0
H0RRBT3 X LJR9,0
H0RRBT3 X N2MW,1
H0RRBT3 X AHXO,0
H0RRBT3 X BSTQ,0
H0RRBT3 X FM3X,0
H0RRBT3 X K6QO,0
H0RRBT3 X QBOL,0
H0RRBT3 X JWFN,0
H0RRBT3 X JZ9D,0
H0RRBT3 X J9JW,0
H0RRBT3 X GHYX,0
H0RRBT3 X ECY3,0
I9OSV5U X P5DA,0
I9OSV5U X RIBP,0
I9OSV5U X 8NN1,0
I9OSV5U X 7POT,0
I9OSV5U X 66FJ,0
I9OSV5U X GYSR,0
I9OSV5U X SOP4,0
I9OSV5U X RVSZ,0
I9OSV5U X PYUQ,0
I9OSV5U X LJR9,0
I9OSV5U X N2MW,0
I9OSV5U X AHXO,0
I9OSV5U X BSTQ,0
I9OSV5U X FM3X,0
I9OSV5U X K6QO,1
I9OSV5U X QBOL,0
I9OSV5U X JWFN,0
I9OSV5U X JZ9D,0
I9OSV5U X J9JW,0
I9OSV5U X GHYX,0
I9OSV5U X ECY3,0
YZFE6BT X P5DA,0
YZFE6BT X RIBP,0
YZFE6BT X 8NN1,0
YZFE6BT X 7POT,0
YZFE6BT X 66FJ,0
YZFE6BT X GYSR,0
YZFE6BT X SOP4,0
YZFE6BT X RVSZ,1
YZFE6BT X PYUQ,0
YZFE6BT X LJR9,0
YZFE6BT X N2MW,0
YZFE6BT X AHXO,0
YZFE6BT X BSTQ,0
YZFE6BT X FM3X,0
YZFE6BT X K6QO,0
YZFE6BT X QBOL,0
YZFE6BT X JWFN,0
YZFE6BT X JZ9D,0
YZFE6BT X J9JW,0
YZFE6BT X GHYX,0
YZFE6BT X ECY3,0
06D4TRM X P5DA,0
06D4TRM X RIBP,0
06D4TRM X 8NN1,0
06D4TRM X 7POT,0
06D4TRM X 66FJ,0
06D4TRM X GYSR,0
06D4TRM X SOP4,0
06D4TRM X RVSZ,0
06D4TRM X PYUQ,0
06D4TRM X LJR9,0
06D4TRM X N2MW,0
06D4TRM X AHXO,1
06D4TRM X BSTQ,0
06D4TRM X FM3X,0
06D4TRM X K6QO,0
06D4TRM X QBOL,0
06D4TRM X JWFN,0
06D4TRM X JZ9D,0
06D4TRM X J9JW,0
06D4TRM X GHYX,0
06D4TRM X ECY3,0
ORQWNCS X P5DA,0
ORQWNCS X RIBP,0
ORQWNCS X 8NN1,0
ORQWNCS X 7POT,0
ORQWNCS X 66FJ,0
ORQWNCS X GYSR,0
ORQWNCS X SOP4,0
ORQWNCS X RVSZ,1
ORQWNCS X PYUQ,0
ORQWNCS X LJR9,0
ORQWNCS X N2MW,0
ORQWNCS X AHXO,0
ORQWNCS X BSTQ,0
ORQWNCS X FM3X,0
ORQWNCS X K6QO,0
ORQWNCS X QBOL,0
ORQWNCS X JWFN,0
ORQWNCS X JZ9D,0
ORQWNCS X J9JW,0
ORQWNCS X GHYX,0
ORQWNCS X ECY3,0
CTYYE0B X P5DA,0
CTYYE0B X RIBP,0
CTYYE0B X 8NN1,0
CTYYE0B X 7POT,0
CTYYE0B X 66FJ,0
